4.5303e-08	5.7166e-08	7.2135e-08	9.1024e-08	1.1486e-07	1.4494e-07	1.8289e-07	2.3078e-07	2.9121e-07	3.6746e-07	4.6367e-07	5.8506e-07	7.3822e-07	9.3145e-07	1.1752e-06	1.4826e-06	1.8702e-06	2.3587e-06	2.9737e-06	3.7473e-06	4.7182e-06	5.933e-06	7.4455e-06	9.3138e-06	1.1593e-05	1.4318e-05	1.7478e-05	2.0964e-05	2.4523e-05	2.7724e-05	3.0009e-05	3.0877e-05	3.0112e-05	2.7904e-05	2.4745e-05	2.1194e-05	1.7693e-05	1.4508e-05	1.1754e-05	9.4472e-06	7.5541e-06	6.0205e-06	4.7882e-06	3.8032e-06	3.0182e-06	2.394e-06	1.8983e-06	1.5049e-06	1.1929e-06	9.4545e-07	7.4932e-07	5.9385e-07	4.7064e-07	3.7298e-07	2.9558e-07	2.3425e-07	1.8564e-07	1.4712e-07	1.1659e-07	9.2393e-08	7.322e-08	5.8026e-08	4.5984e-08	3.6442e-08	2.8879e-08	2.2886e-08	1.8137e-08	1.4373e-08	1.1391e-08	9.0269e-09	7.1537e-09	5.6692e-09	4.4927e-09	3.5604e-09	2.8216e-09	2.236e-09	1.772e-09	1.4043e-09	1.1129e-09	8.8194e-10	6.9892e-10	5.5388e-10	4.3894e-10	3.4785e-10	2.7567e-10	2.1846e-10	1.7313e-10	1.372e-10	1.0873e-10	8.6166e-11	6.8285e-11	5.4115e-11	4.2885e-11	3.3986e-11	2.6933e-11	2.1344e-11	1.6915e-11	1.3405e-11	1.0623e-11	8.4185e-12
2.337e-06	2.5618e-06	2.807e-06	3.0744e-06	3.3655e-06	3.6822e-06	4.0263e-06	4.3997e-06	4.8042e-06	5.2419e-06	5.7146e-06	6.224e-06	6.7719e-06	7.3597e-06	7.9887e-06	8.6599e-06	9.3738e-06	1.013e-05	1.0929e-05	1.1768e-05	1.2647e-05	1.356e-05	1.4505e-05	1.5476e-05	1.6466e-05	1.7468e-05	1.8471e-05	1.9467e-05	2.0442e-05	2.1384e-05	2.228e-05	2.3116e-05	2.3878e-05	2.4552e-05	2.5126e-05	2.559e-05	2.5932e-05	2.6147e-05	2.6229e-05	2.6178e-05	2.5993e-05	2.568e-05	2.5244e-05	2.4694e-05	2.4042e-05	2.3299e-05	2.2479e-05	2.1595e-05	2.0663e-05	1.9694e-05	1.8702e-05	1.77e-05	1.6697e-05	1.5703e-05	1.4727e-05	1.3776e-05	1.2855e-05	1.1968e-05	1.1119e-05	1.0311e-05	9.5448e-06	8.8211e-06	8.1401e-06	7.5014e-06	6.9041e-06	6.3471e-06	5.829e-06	5.348e-06	4.9024e-06	4.4903e-06	4.1099e-06	3.7592e-06	3.4363e-06	3.1394e-06	2.8668e-06	2.6166e-06	2.3872e-06	2.1772e-06	1.9849e-06	1.809e-06	1.6483e-06	1.5014e-06	1.3673e-06	1.2449e-06	1.1333e-06	1.0314e-06	9.3859e-07	8.5399e-07	7.7691e-07	7.067e-07	6.4277e-07	5.8456e-07	5.3157e-07	4.8334e-07	4.3946e-07	3.9953e-07	3.6321e-07	3.3018e-07	3.0013e-07	2.728e-07
0.00012934	0.00012564	0.00012197	0.00011833	0.00011473	0.00011117	0.00010766	0.00010421	0.0001008	9.7462e-05	9.4183e-05	9.097e-05	8.7825e-05	8.475e-05	8.1747e-05	7.8817e-05	7.5961e-05	7.3179e-05	7.0473e-05	6.7842e-05	6.5287e-05	6.2806e-05	6.04e-05	5.8069e-05	5.581e-05	5.3625e-05	5.151e-05	4.9466e-05	4.7491e-05	4.5583e-05	4.3742e-05	4.1966e-05	4.0253e-05	3.8602e-05	3.7012e-05	3.548e-05	3.4006e-05	3.2587e-05	3.1222e-05	2.991e-05	2.8648e-05	2.7436e-05	2.6271e-05	2.5152e-05	2.4078e-05	2.3047e-05	2.2057e-05	2.1108e-05	2.0197e-05	1.9323e-05	1.8486e-05	1.7683e-05	1.6914e-05	1.6176e-05	1.5469e-05	1.4793e-05	1.4144e-05	1.3523e-05	1.2929e-05	1.236e-05	1.1815e-05	1.1293e-05	1.0794e-05	1.0316e-05	9.8594e-06	9.4222e-06	9.0039e-06	8.6037e-06	8.221e-06	7.855e-06	7.505e-06	7.1703e-06	6.8503e-06	6.5444e-06	6.2519e-06	5.9723e-06	5.705e-06	5.4495e-06	5.2053e-06	4.9719e-06	4.7489e-06	4.5358e-06	4.3321e-06	4.1375e-06	3.9515e-06	3.7738e-06	3.6041e-06	3.4419e-06	3.287e-06	3.1389e-06	2.9975e-06	2.8625e-06	2.7334e-06	2.6102e-06	2.4925e-06	2.38e-06	2.2726e-06	2.1701e-06	2.0721e-06	1.9785e-06
6.2843e-05	6.1403e-05	5.9958e-05	5.8511e-05	5.7066e-05	5.5623e-05	5.4187e-05	5.2759e-05	5.1341e-05	4.9935e-05	4.8543e-05	4.7166e-05	4.5807e-05	4.4466e-05	4.3146e-05	4.1846e-05	4.0568e-05	3.9313e-05	3.8082e-05	3.6876e-05	3.5694e-05	3.4538e-05	3.3407e-05	3.2303e-05	3.1225e-05	3.0174e-05	2.9149e-05	2.8151e-05	2.718e-05	2.6234e-05	2.5315e-05	2.4422e-05	2.3555e-05	2.2713e-05	2.1896e-05	2.1104e-05	2.0337e-05	1.9593e-05	1.8873e-05	1.8176e-05	1.7501e-05	1.6849e-05	1.6218e-05	1.5608e-05	1.5019e-05	1.445e-05	1.39e-05	1.337e-05	1.2858e-05	1.2364e-05	1.1888e-05	1.1428e-05	1.0985e-05	1.0559e-05	1.0147e-05	9.7508e-06	9.3691e-06	9.0015e-06	8.6475e-06	8.3067e-06	7.9787e-06	7.663e-06	7.3593e-06	7.0671e-06	6.786e-06	6.5156e-06	6.2557e-06	6.0057e-06	5.7654e-06	5.5343e-06	5.3123e-06	5.0988e-06	4.8937e-06	4.6967e-06	4.5073e-06	4.3254e-06	4.1507e-06	3.9828e-06	3.8216e-06	3.6668e-06	3.5181e-06	3.3753e-06	3.2383e-06	3.1066e-06	2.9803e-06	2.859e-06	2.7425e-06	2.6308e-06	2.5235e-06	2.4205e-06	2.3217e-06	2.2269e-06	2.1358e-06	2.0485e-06	1.9647e-06	1.8843e-06	1.8071e-06	1.7331e-06	1.6621e-06	1.5939e-06
2.582e-05	2.5405e-05	2.4982e-05	2.4553e-05	2.4117e-05	2.3677e-05	2.3232e-05	2.2783e-05	2.2332e-05	2.1879e-05	2.1424e-05	2.0969e-05	2.0514e-05	2.0059e-05	1.9606e-05	1.9154e-05	1.8705e-05	1.8259e-05	1.7816e-05	1.7377e-05	1.6942e-05	1.6512e-05	1.6087e-05	1.5667e-05	1.5253e-05	1.4844e-05	1.4442e-05	1.4046e-05	1.3657e-05	1.3274e-05	1.2899e-05	1.253e-05	1.2169e-05	1.1815e-05	1.1468e-05	1.1128e-05	1.0796e-05	1.0471e-05	1.0154e-05	9.8439e-06	9.5413e-06	9.2461e-06	8.9582e-06	8.6775e-06	8.404e-06	8.1376e-06	7.8782e-06	7.6257e-06	7.3801e-06	7.1413e-06	6.9091e-06	6.6834e-06	6.4641e-06	6.2511e-06	6.0444e-06	5.8436e-06	5.6488e-06	5.4599e-06	5.2766e-06	5.0988e-06	4.9265e-06	4.7595e-06	4.5977e-06	4.4409e-06	4.2891e-06	4.1421e-06	3.9997e-06	3.8619e-06	3.7285e-06	3.5994e-06	3.4746e-06	3.3537e-06	3.2369e-06	3.1239e-06	3.0147e-06	2.909e-06	2.8069e-06	2.7082e-06	2.6128e-06	2.5207e-06	2.4316e-06	2.3456e-06	2.2625e-06	2.1822e-06	2.1047e-06	2.0299e-06	1.9576e-06	1.8878e-06	1.8204e-06	1.7554e-06	1.6926e-06	1.632e-06	1.5735e-06	1.517e-06	1.4626e-06	1.41e-06	1.3593e-06	1.3104e-06	1.2632e-06	1.2176e-06
2.5001e-05	2.4735e-05	2.4448e-05	2.4141e-05	2.3816e-05	2.3474e-05	2.3115e-05	2.2741e-05	2.2354e-05	2.1954e-05	2.1543e-05	2.1121e-05	2.0692e-05	2.0254e-05	1.9811e-05	1.9362e-05	1.8909e-05	1.8453e-05	1.7996e-05	1.7537e-05	1.7079e-05	1.6622e-05	1.6167e-05	1.5714e-05	1.5265e-05	1.482e-05	1.438e-05	1.3945e-05	1.3516e-05	1.3094e-05	1.2678e-05	1.227e-05	1.1869e-05	1.1476e-05	1.1091e-05	1.0715e-05	1.0347e-05	9.988e-06	9.6377e-06	9.2962e-06	8.9637e-06	8.6402e-06	8.3256e-06	8.0199e-06	7.7231e-06	7.4351e-06	7.1558e-06	6.8852e-06	6.623e-06	6.3693e-06	6.1238e-06	5.8864e-06	5.6569e-06	5.4352e-06	5.2212e-06	5.0146e-06	4.8152e-06	4.623e-06	4.4376e-06	4.259e-06	4.0869e-06	3.9211e-06	3.7615e-06	3.6079e-06	3.4601e-06	3.318e-06	3.1812e-06	3.0498e-06	2.9234e-06	2.802e-06	2.6853e-06	2.5732e-06	2.4656e-06	2.3623e-06	2.263e-06	2.1678e-06	2.0764e-06	1.9887e-06	1.9046e-06	1.8239e-06	1.7465e-06	1.6722e-06	1.6011e-06	1.5328e-06	1.4674e-06	1.4047e-06	1.3446e-06	1.287e-06	1.2318e-06	1.179e-06	1.1283e-06	1.0798e-06	1.0333e-06	9.8883e-07	9.462e-07	9.0537e-07	8.6628e-07	8.2885e-07	7.9301e-07	7.587e-07
2.5001e-05	2.4735e-05	2.4448e-05	2.4141e-05	2.3816e-05	2.3474e-05	2.3115e-05	2.2741e-05	2.2354e-05	2.1954e-05	2.1543e-05	2.1121e-05	2.0692e-05	2.0254e-05	1.9811e-05	1.9362e-05	1.8909e-05	1.8453e-05	1.7996e-05	1.7537e-05	1.7079e-05	1.6622e-05	1.6167e-05	1.5714e-05	1.5265e-05	1.482e-05	1.438e-05	1.3945e-05	1.3516e-05	1.3094e-05	1.2678e-05	1.227e-05	1.1869e-05	1.1476e-05	1.1091e-05	1.0715e-05	1.0347e-05	9.988e-06	9.6377e-06	9.2962e-06	8.9637e-06	8.6402e-06	8.3256e-06	8.0199e-06	7.7231e-06	7.4351e-06	7.1558e-06	6.8852e-06	6.623e-06	6.3693e-06	6.1238e-06	5.8864e-06	5.6569e-06	5.4352e-06	5.2212e-06	5.0146e-06	4.8152e-06	4.623e-06	4.4376e-06	4.259e-06	4.0869e-06	3.9211e-06	3.7615e-06	3.6079e-06	3.4601e-06	3.318e-06	3.1812e-06	3.0498e-06	2.9234e-06	2.802e-06	2.6853e-06	2.5732e-06	2.4656e-06	2.3623e-06	2.263e-06	2.1678e-06	2.0764e-06	1.9887e-06	1.9046e-06	1.8239e-06	1.7465e-06	1.6722e-06	1.6011e-06	1.5328e-06	1.4674e-06	1.4047e-06	1.3446e-06	1.287e-06	1.2318e-06	1.179e-06	1.1283e-06	1.0798e-06	1.0333e-06	9.8883e-07	9.462e-07	9.0537e-07	8.6628e-07	8.2885e-07	7.9301e-07	7.587e-07
8.2986e-05	8.162e-05	8.0152e-05	7.8589e-05	7.6941e-05	7.5217e-05	7.3426e-05	7.1578e-05	6.9682e-05	6.7746e-05	6.578e-05	6.3791e-05	6.1788e-05	5.9778e-05	5.7769e-05	5.5766e-05	5.3777e-05	5.1806e-05	4.986e-05	4.7942e-05	4.6056e-05	4.4207e-05	4.2398e-05	4.063e-05	3.8907e-05	3.723e-05	3.5601e-05	3.4021e-05	3.2491e-05	3.1011e-05	2.9582e-05	2.8203e-05	2.6874e-05	2.5596e-05	2.4367e-05	2.3187e-05	2.2054e-05	2.0969e-05	1.9929e-05	1.8934e-05	1.7983e-05	1.7073e-05	1.6205e-05	1.5376e-05	1.4586e-05	1.3833e-05	1.3115e-05	1.2431e-05	1.1781e-05	1.1162e-05	1.0574e-05	1.0014e-05	9.4828e-06	8.9781e-06	8.4988e-06	8.0439e-06	7.6122e-06	7.2027e-06	6.8143e-06	6.4461e-06	6.0971e-06	5.7664e-06	5.453e-06	5.1562e-06	4.8751e-06	4.6088e-06	4.3568e-06	4.1182e-06	3.8924e-06	3.6788e-06	3.4766e-06	3.2853e-06	3.1044e-06	2.9333e-06	2.7715e-06	2.6184e-06	2.4737e-06	2.3369e-06	2.2076e-06	2.0853e-06	1.9697e-06	1.8605e-06	1.7573e-06	1.6597e-06	1.5676e-06	1.4805e-06	1.3982e-06	1.3204e-06	1.2469e-06	1.1775e-06	1.112e-06	1.05e-06	9.9153e-07	9.3627e-07	8.8408e-07	8.3478e-07	7.8822e-07	7.4425e-07	7.0272e-07	6.6349e-07
8.7568e-05	8.9738e-05	9.1757e-05	9.3607e-05	9.5272e-05	9.6736e-05	9.7985e-05	9.9007e-05	9.9791e-05	0.00010033	0.00010062	0.00010065	0.00010043	9.9958e-05	9.9238e-05	9.8278e-05	9.7088e-05	9.568e-05	9.4067e-05	9.2264e-05	9.0288e-05	8.8156e-05	8.5887e-05	8.3499e-05	8.1009e-05	7.8438e-05	7.5802e-05	7.3119e-05	7.0405e-05	6.7676e-05	6.4946e-05	6.2229e-05	5.9535e-05	5.6877e-05	5.4264e-05	5.1703e-05	4.9203e-05	4.6769e-05	4.4406e-05	4.2118e-05	3.9908e-05	3.7779e-05	3.5732e-05	3.3768e-05	3.1886e-05	3.0087e-05	2.8369e-05	2.6732e-05	2.5174e-05	2.3693e-05	2.2287e-05	2.0953e-05	1.969e-05	1.8494e-05	1.7364e-05	1.6297e-05	1.5289e-05	1.4339e-05	1.3443e-05	1.2599e-05	1.1805e-05	1.1058e-05	1.0356e-05	9.6958e-06	9.0759e-06	8.4938e-06	7.9475e-06	7.4351e-06	6.9545e-06	6.5039e-06	6.0817e-06	5.6861e-06	5.3155e-06	4.9685e-06	4.6436e-06	4.3395e-06	4.0549e-06	3.7887e-06	3.5396e-06	3.3066e-06	3.0887e-06	2.885e-06	2.6946e-06	2.5165e-06	2.3501e-06	2.1946e-06	2.0493e-06	1.9135e-06	1.7866e-06	1.6681e-06	1.5574e-06	1.454e-06	1.3574e-06	1.2672e-06	1.1829e-06	1.1042e-06	1.0307e-06	9.6213e-07	8.9807e-07	8.3826e-07
6.28e-05	6.5633e-05	6.8481e-05	7.1328e-05	7.4158e-05	7.6955e-05	7.9699e-05	8.2373e-05	8.4955e-05	8.7426e-05	8.9765e-05	9.1951e-05	9.3965e-05	9.5788e-05	9.7401e-05	9.8788e-05	9.9936e-05	0.00010083	0.00010146	0.00010183	0.00010192	0.00010174	0.00010129	0.00010056	9.9586e-05	9.8358e-05	9.6894e-05	9.521e-05	9.3323e-05	9.125e-05	8.9011e-05	8.6627e-05	8.4117e-05	8.1503e-05	7.8804e-05	7.604e-05	7.323e-05	7.0393e-05	6.7544e-05	6.4699e-05	6.1873e-05	5.9079e-05	5.6327e-05	5.3627e-05	5.0988e-05	4.8418e-05	4.5922e-05	4.3505e-05	4.1172e-05	3.8924e-05	3.6763e-05	3.4692e-05	3.2709e-05	3.0815e-05	2.9009e-05	2.729e-05	2.5655e-05	2.4104e-05	2.2633e-05	2.1241e-05	1.9924e-05	1.8679e-05	1.7505e-05	1.6397e-05	1.5354e-05	1.4372e-05	1.3448e-05	1.2579e-05	1.1763e-05	1.0997e-05	1.0278e-05	9.6034e-06	8.9713e-06	8.379e-06	7.8243e-06	7.305e-06	6.8189e-06	6.3642e-06	5.9389e-06	5.5412e-06	5.1695e-06	4.8221e-06	4.4976e-06	4.1945e-06	3.9114e-06	3.6471e-06	3.4003e-06	3.17e-06	2.9551e-06	2.7546e-06	2.5675e-06	2.3929e-06	2.2301e-06	2.0783e-06	1.9367e-06	1.8047e-06	1.6816e-06	1.5668e-06	1.4598e-06	1.3601e-06
