100	1.1326	1	-3.3378e-06	-6.6948e-06
120	0.00037075	1	-5.5699e-06	-4.7761e-06
140	5.4304	6.1826e-08	9.9879e-06	3.5638e-18
160	0.27519	0.6466	3.4695e-05	8.6911e-17
180	0.27061	0.67806	0.00012239	1.8726e-18
200	0.43259	0.67346	0.00028784	4.3176e-18
220	0.33423	0.66421	0.00039368	3.9084e-18
240	0.27195	0.65906	0.00044255	3.9502e-18
260	0.2868	0.65407	0.00043905	5.0849e-18
280	0.29712	0.64926	0.00038774	3.4491e-18
300	0.16975	0.64071	0.00030764	2.9625e-18
320	0.078862	0.63202	0.00021492	2.2688e-18
340	0.040415	0.62824	0.00012238	1.3862e-18
360	0.021811	0.63248	6.0518e-05	7.1275e-19
380	0.012251	0.62716	3.1364e-05	3.9648e-19
