180	2.7936	0.062003	2.0603e-06	7.1051e-16
200	0.42481	0.63363	7.6559e-06	9.693e-18
220	0.47824	0.67498	1.6378e-05	1.6126e-19
240	0.63578	0.64852	5.1652e-05	5.3771e-19
260	0.31082	0.66265	0.00011727	2.1604e-17
280	0.15245	0.69812	0.00014126	2.1372e-18
300	0.20107	0.73862	0.00013125	1.3288e-18
320	2.4341	0.76842	0.00013144	7.055e-17
340	558.72	0.76253	0.00027004	6.1926e-15
360	298.49	0.73103	0.00029591	1.1133e-17
380	121.89	0.76069	0.00026441	3.6101e-18
400	5.6578	0.7583	0.00014742	6.6762e-15
420	0.78032	0.75694	7.8344e-05	2.2031e-15
440	0.30602	0.75092	3.6905e-05	1.597e-16
460	0.13387	0.70656	1.8002e-05	3.5491e-16
