240	11.675	2.2544e-14	6.1756e-05	3.8246e-20
260	2.2478	0.58754	0.00015624	1.5073e-16
280	1.8646e+07	0.80037	0.0026185	2.5771e-11
300	1.1173e+07	0.81838	0.0012307	4.8646e-10
320	4.107e+06	0.83899	0.00049432	4.6782e-10
340	1.6633e+05	0.80703	0.00034486	4.2935e-06
340	1.6633e+05	0.80703	0.00034486	4.2935e-06
360	1.4179e+05	0.75216	0.00090768	5.6917e-06
380	1342.3	0.70245	0.0008458	3.3057e-06
400	157.84	0.69378	0.00083118	6.2548e-10
420	13.474	0.68257	0.00058039	4.8619e-14
440	5.0824	0.68873	0.00042045	1.2799e-14
460	5.5017	0.70847	0.00026634	1.7142e-17
480	5.9702	0.72059	0.00013395	7.029e-17
500	2.8201	0.73139	5.3655e-05	7.8808e-18
