220	0.001073	0.47965	5.83e-05	1.0483e-18
240	0.00083168	0.48268	0.00045918	9.0418e-18
260	0.00071577	0.48367	0.00030281	7.2425e-18
280	0.00065007	0.48771	0.0001061	1.2576e-16
300	0.00061988	0.44929	2.4418e-05	5.6344e-19
480	0.18412	0.80045	4.176e-05	6.2112e-06
500	0.028908	0.84502	0.00011076	7.9177e-13
520	0.0052103	0.86272	0.00023003	1.0432e-16
540	1.0745e-05	0.85548	0.00032492	8.4901e-11
560	4.379e-09	0.8801	0.0003349	6.3428e-05
580	1.1017e-09	0.92241	0.0001883	0.00019467
600	1.2008e-09	0.97527	0.00024284	8.2726e-05
620	1.2129e-09	0.94894	7.1829e-05	5.5806e-05
