60	9.9702	1	-3.585e-06	-4.3683e-07
80	4.4764e-07	1	-5.5633e-06	-1.2088e-06
100	7.1525	5.9617e-09	7.6288e-06	8.7387e-21
120	1.0784	0.5425	2.175e-05	1.8847e-19
140	0.53946	0.66623	8.9609e-05	7.7913e-19
160	1.1625	0.69349	0.00026211	1.9834e-18
180	1.2813	0.69056	0.00042933	3.1788e-18
200	1.1365	0.68553	0.00051038	1.4657e-17
220	1.0133	0.68154	0.00053559	4.0079e-18
240	0.89957	0.67903	0.00051856	3.9314e-18
260	0.77882	0.67654	0.00045677	3.5393e-18
280	0.69464	0.67264	0.0003469	2.7264e-18
300	0.55976	0.66871	0.00021053	2.4201e-18
320	0.29687	0.66459	0.00010329	9.9412e-19
340	0.067705	0.65952	5.1092e-05	5.3083e-19
360	0.01847	0.67661	3.1434e-05	5.2412e-19
