220	7.2312e-05	0.78862	0.00017032	4.9609e-11
240	0.00070216	0.58855	0.00060025	3.7753e-15
260	0.00046342	0.63782	0.00045653	3.2331e-12
280	7.4697e-05	0.75233	0.0002566	2.3655e-11
300	6.3562e-08	0.84383	0.00015983	4.3702e-10
480	0.14817	0.78784	4.0206e-05	0.00012489
500	0.070193	0.91273	0.00019377	7.5741e-05
520	0.00049862	0.9217	0.00040206	1.438e-12
540	5.4527e-07	0.8779	0.00042499	5.4982e-14
560	4.5919e-09	0.87258	0.00033683	0.00013006
580	4.6287e-10	0.96541	0.0003244	0.0001918
600	1.186e-08	0.96328	0.00016815	0.00016184
620	8.6677e-10	0.97552	0.00013405	5.4121e-05
220	0.001073	0.47965	5.83e-05	1.0483e-18
240	0.00083168	0.48268	0.00045918	9.0418e-18
260	0.00071577	0.48367	0.00030281	7.2425e-18
280	0.00065007	0.48771	0.0001061	1.2576e-16
300	0.00061988	0.44929	2.4418e-05	5.6344e-19
480	0.18412	0.80045	4.176e-05	6.2112e-06
500	0.028908	0.84502	0.00011076	7.9177e-13
520	0.0052103	0.86272	0.00023003	1.0432e-16
540	1.0745e-05	0.85548	0.00032492	8.4901e-11
560	4.379e-09	0.8801	0.0003349	6.3428e-05
580	1.1017e-09	0.92241	0.0001883	0.00019467
600	1.2008e-09	0.97527	0.00024284	8.2726e-05
620	1.2129e-09	0.94894	7.1829e-05	5.5806e-05
