220	0.017393	0.8612	7.1276e-06	8.2674e-05
240	0.070934	0.75746	0.00029896	3.8062e-05
260	0.10219	0.7316	0.00080335	1.3805e-11
280	0.062105	0.7252	0.00051288	4.6401e-05
300	0.038699	0.72469	0.0002009	9.9774e-05
320	0.021198	0.75124	6.9238e-05	0.00012354
420	1.655	0.80215	2.8587e-05	0.00014372
440	0.2257	0.81781	7.581e-05	0.00013513
460	0.0030874	0.8236	0.0001886	8.9526e-05
480	0.00021059	0.77947	0.00038754	1.4462e-12
500	0.0001297	0.64697	0.00046907	3.9904e-12
520	6.1763e-05	0.52901	0.00047648	7.0987e-10
540	3.6783e-05	0.48032	0.00037273	2.5303e-10
560	3.11e-05	0.46081	0.00023016	1.0628e-10
580	2.7359e-05	0.47353	0.00011373	3.5914e-10
600	1.7496e-05	0.54508	5.669e-05	1.4865e-10
620	6.8276e-06	0.63023	3.5071e-05	8.3047e-12
