220	0.28436	0.69568	0.00013891	1.2665e-18
240	0.11871	0.68059	0.00030408	5.835e-18
260	0.050041	0.66105	0.00040094	7.6417e-16
280	0.036083	0.65231	0.00042036	4.7623e-18
300	0.035433	0.64436	0.00038257	4.4277e-18
320	0.037353	0.64142	0.00030968	3.5917e-18
340	0.058521	0.66318	0.00025513	5.1668e-18
360	0.062018	0.68233	0.0001805	1.9207e-18
380	0.053045	0.70009	0.00010843	5.6449e-18
400	0.043697	0.6818	4.4903e-05	5.6247e-19
160	4.6874e+05	0.96336	8.9394e-05	0.00011435
180	2.6018e+06	0.96628	0.00019386	8.4196e-05
200	2.0783e+06	0.95543	0.00038711	4.9685e-05
220	3.4826	0.90547	0.00057331	2.1498e-11
240	0.037712	0.81242	0.0006746	1.7727e-13
260	0.016955	0.7706	0.0007867	1.1783e-12
280	0.012528	0.75582	0.00081389	2.3834e-14
300	0.011281	0.74825	0.00076171	2.1315e-12
320	0.010737	0.74611	0.00063342	3.3928e-12
340	0.01613	0.7581	0.00047495	2.8328e-13
360	0.02589	0.77416	0.00030334	2.4528e-15
380	0.031144	0.79556	0.00017838	2.806e-17
400	0.01788	0.82908	9.6733e-05	1.3013e-18
160	4.6874e+05	0.96336	8.9394e-05	0.00011435
180	2.6018e+06	0.96628	0.00019386	8.4196e-05
200	2.0783e+06	0.95543	0.00038711	4.9685e-05
220	3.4826	0.90547	0.00057331	2.1498e-11
240	0.037712	0.81242	0.0006746	1.7727e-13
260	0.016955	0.7706	0.0007867	1.1783e-12
280	0.012528	0.75582	0.00081389	2.3834e-14
300	0.011281	0.74825	0.00076171	2.1315e-12
320	0.010737	0.74611	0.00063342	3.3928e-12
340	0.01613	0.7581	0.00047495	2.8328e-13
360	0.02589	0.77416	0.00030334	2.4528e-15
380	0.031144	0.79556	0.00017838	2.806e-17
400	0.01788	0.82908	9.6733e-05	1.3013e-18
